"GeneLength","gene","GeneID","C.G"
189,"MT1G","4495",0.619047619047619
186,"MT1H","4496",0.623655913978495
186,"MT1X","4501",0.602150537634409
2460,"NUP93","9688",0.513821138211382
3093,"SLC12A3","6559",0.586162301972195
1176,"HERPUD1","9709",0.519557823129252
1482,"CETP","1071",0.546558704453441
5601,"NLRC5","84166",0.592394215318693
1647,"CPNE2","221184",0.56709168184578
843,"PSME3IP1","80011",0.486358244365362
1824,"RSPRY1","89970",0.454495614035088
492,"ARL2BP","23568",0.428861788617886
549,"PLLP","51090",0.610200364298725
321,"CCL22","6367",0.570093457943925
1194,"CX3CL1","6376",0.635678391959799
372,"CCL17","6361",0.567204301075269
939,"CIAPIN1","57019",0.509052183173589
957,"COQ9","57017",0.579937304075235
828,"POLR2C","5432",0.519323671497585
1098,"DOK4","55715",0.590163934426229
1653,"CCDC102A","92922",0.689655172413793
1779,"ADGRG5","221188",0.598088813940416
2097,"ADGRG1","9289",0.60276585598474
1791,"ADGRG3","222487",0.583472920156337
2625,"DRC7","84229",0.572190476190476
1968,"KATNB1","10300",0.623983739837398
3069,"KIFC3","3801",0.632779406972955
3756,"CNGB1","1258",0.589190628328009
927,"TEPP","374739",0.622437971952535
1749,"ZNF319","57567",0.646655231560892
798,"USB1","79650",0.578947368421053
2010,"MMP15","4324",0.652238805970149
582,"CFAP20","29105",0.481099656357388
1053,"CSNK2A2","1459",0.468186134852802
1134,"CCDC113","29070",0.464726631393298
1188,"PRSS54","221191",0.513468013468014
768,"GINS3","64785",0.5390625
1305,"NDRG4","65009",0.613026819923372
1422,"SETD6","79918",0.582278481012658
7131,"CNOT1","23019",0.451689805076427
1389,"SLC38A7","55238",0.592512598992081
1293,"GOT2","2806",0.529775715390565
2400,"CDH8","1006",0.444583333333333
2391,"CDH11","1009",0.508155583437892
2382,"CDH5","1003",0.570528967254408
780,"BEAN1","146227",0.655128205128205
606,"LOC124903698","124903698",0.572607260726073
798,"TK2","7084",0.532581453634085
507,"CKLF-CMTM1","100529251",0.471400394477318
459,"CKLF","51192",0.42483660130719
861,"CMTM1","113540",0.530778164924506
747,"CMTM2","146225",0.528781793842035
549,"CMTM3","123920",0.597449908925319
705,"CMTM4","146223",0.565957446808511
1479,"DYNC1LI2","1783",0.496281271129141
2184,"TERB1","283847",0.370879120879121
1614,"NAE1","8883",0.389714993804213
795,"CA7","766",0.591194968553459
1590,"PDP2","57546",0.533333333333333
2490,"CDH16","1014",0.602008032128514
927,"RRAD","6236",0.663430420711974
492,"CIAO2B","51647",0.597560975609756
1680,"CES2","8824",0.573214285714286
1716,"CES3","23491",0.578088578088578
1887,"CES4A","283848",0.567567567567568
564,"CBFB","865",0.530141843971631
1560,"PHAF1","80262",0.478205128205128
1209,"B3GNT9","84752",0.682382133995037
939,"TRADD","8717",0.691160809371672
1125,"FBXL8","55336",0.693333333333333
1479,"HSF4","3299",0.645706558485463
813,"NOL3","8996",0.685116851168512
1416,"KIAA0895L","653319",0.633474576271186
2241,"EXOC3L1","283849",0.653279785809906
1242,"E2F4","1874",0.578099838969404
2163,"ELMO3","79767",0.62043458159963
522,"TMEM208","29100",0.565134099616858
3573,"FHOD1","29109",0.613490064371676
2691,"SLC9A5","6553",0.586027499070977
3576,"PLEKHG4","25894",0.622762863534676
2781,"KCTD19","146212",0.535778496943546
2265,"LRRC36","55282",0.465342163355408
531,"TPPP3","51673",0.578154425612053
1458,"ZDHHC1","29800",0.635802469135803
1218,"HSD11B2","3291",0.653530377668309
1056,"ATP6V0D1","9114",0.554924242424242
399,"AGRP","181",0.639097744360902
3759,"RIPOR1","79567",0.609736632083001
2184,"CTCF","10664",0.490842490842491
4308,"CARMIL2","146206",0.646471680594243
1377,"ACD","65057",0.628177196804648
1074,"PARD6A","50855",0.635009310986965
1041,"ENKD1","84080",0.653218059558117
1026,"C16orf86","388284",0.633528265107212
1158,"GFOD2","81577",0.605354058721934
1953,"RANBP10","57610",0.587813620071685
2235,"TSNAXIP1","55815",0.54407158836689
1686,"CENPT","80152",0.599644128113879
945,"THAP11","57215",0.631746031746032
384,"NUTF2","10204",0.489583333333333
4206,"EDC4","23644",0.595339990489776
498,"NRN1L","123904",0.654618473895582
1275,"PSKH1","5681",0.593725490196078
795,"CTRL","1506",0.583647798742138
822,"PSMB10","5699",0.628953771289538
1323,"LCAT","3931",0.613000755857899
3264,"SLC12A4","6560",0.602022058823529
1467,"DPEP3","64180",0.586912065439673
1500,"DPEP2","64174",0.584666666666667
372,"DPEP2NB","100131303",0.580645161290323
1623,"DDX28","55794",0.601355514479359
1482,"DUS2","54920",0.543859649122807
3228,"NFATC3","4775",0.463754646840149
2184,"ESRP2","80004",0.619047619047619
1335,"PLA2G15","23659",0.59625468164794
1548,"SLC7A6","9057",0.527777777777778
930,"SLC7A6OS","84138",0.586021505376344
2145,"PRMT7","54496",0.577156177156177
1968,"SMPD3","55512",0.629573170731707
2163,"ZFP90","146198",0.42995839112344
2490,"CDH3","1001",0.568273092369478
2649,"CDH1","999",0.514911287278218
3285,"TANGO6","79613",0.500456621004566
1662,"HAS3","3038",0.593261131167268
1575,"DERPC","113455421",0.582222222222222
366,"CHTF8","54921",0.530054644808743
2061,"UTP4","84916",0.469189713731198
1623,"SNTB2","6645",0.59581022797289
1314,"VPS4A","27183",0.557838660578387
732,"PDF","64146",0.707650273224044
1980,"COG8","84342",0.593434343434343
543,"NIP7","51388",0.49171270718232
723,"TMED6","146456",0.4716459197787
1638,"TERF2","7014",0.551282051282051
453,"CYB5B","80777",0.494481236203091
4650,"NFAT5","10725",0.447741935483871
825,"NQO1","1728",0.487272727272727
1239,"NOB1","28987",0.560129136400323
2613,"WWP2","11060",0.558362035973976
1431,"CLEC18A","348174",0.610062893081761
2640,"PDPR","55066",0.525
1341,"CLEC18C","283971",0.621923937360179
819,"EXOSC6","118460",0.782661782661783
2907,"AARS1","16",0.532163742690059
1455,"DDX19B","11269",0.509965635738832
1437,"DDX19A","55308",0.51356993736952
1053,"ST3GAL2","6483",0.607787274453941
3255,"FCSK","197258",0.649155145929339
2370,"COG4","25839",0.530801687763713
3654,"SF3B3","23450",0.49151614668856
729,"IL34","146433",0.611796982167353
2376,"MTSS2","92154",0.653619528619529
2373,"VAC14","55697",0.574378423935946
15366,"HYDIN","54768",0.49674606273591
2313,"CMTR2","55783",0.396454820579334
816,"CALB2","794",0.508578431372549
1326,"TLE7","102723796",0.560331825037707
2061,"ZNF23","7571",0.444929645803008
1377,"ZNF19","7567",0.458242556281772
1161,"CHST4","10164",0.555555555555556
1365,"TAT","6898",0.50989010989011
1233,"MARVELD3","91862",0.634225466342255
3972,"PHLPP2","23035",0.491691842900302
2478,"AP1G1","164",0.439870863599677
201,"LOC124903713","124903713",0.562189054726368
2070,"ATXN1L","342371",0.571014492753623
1239,"ZNF821","55565",0.551251008878128
1140,"IST1","9798",0.478070175438596
5199,"PKD1L3","342372",0.475476053087132
1188,"DHODH","1723",0.585858585858586
1221,"HP","3240",0.493857493857494
1065,"HPR","3250",0.492957746478873
450,"TXNL4B","54957",0.397777777777778
3684,"DHX38","9785",0.568132464712269
3210,"PMFBP1","83449",0.502492211838006
11112,"ZFHX3","463",0.562365010799136
975,"PSMD7","5713",0.467692307692308
1404,"NPIPB15","440348",0.493589743589744
1368,"CLEC18B","497190",0.62280701754386
3612,"GLG1","2734",0.507475083056478
2325,"RFWD3","55159",0.51010752688172
1416,"MLKL","197259",0.477401129943503
1119,"FA2H","79152",0.621983914209115
2982,"WDR59","79726",0.53588195841717
684,"ZNRF1","84937",0.646198830409357
1524,"LDHD","197257",0.64501312335958
1368,"ZFP1","162239",0.437134502923977
792,"CTRB2","440387",0.64520202020202
792,"CTRB1","1504",0.641414141414141
2751,"BCAR1","9564",0.663395129043984
900,"CFDP1","10428",0.463333333333333
798,"LOC124903723","124903723",0.468671679197995
435,"TMEM170A","124491",0.542528735632184
1188,"CHST6","4166",0.673400673400673
1236,"CHST5","23563",0.668284789644013
1110,"TMEM231","79583",0.593693693693694
354,"GABARAPL2","11345",0.471751412429379
1509,"ADAT1","23536",0.511597084161696
1878,"KARS1","3735",0.479233226837061
1200,"TERF2IP","54386",0.576666666666667
1203,"CPHXL2","112268164",0.478802992518703
1038,"DUXB","100033411",0.452793834296724
1218,"CPHXL","105371346",0.477011494252874
3927,"CNTNAP4","85445",0.455309396485867
345,"LOC124903725","124903725",0.652173913043478
1644,"MON1B","22879",0.626520681265207
729,"SYCE1L","100130958",0.604938271604938
3666,"ADAMTS18","170692",0.509547190398254
717,"NUDT7","283927",0.457461645746165
1260,"VAT1L","57687",0.542063492063492
594,"CLEC3A","10143",0.48989898989899
1245,"WWOX","51741",0.536546184738956
1212,"MAF","4094",0.68976897689769
378,"DYNLRB2","83657",0.457671957671958
1623,"CDYL2","124359",0.565003080714726
342,"CMC2","56942",0.388888888888889
1062,"CENPN","55839",0.425612052730697
2472,"ATMIN","23300",0.492313915857605
1188,"C16orf46","123775",0.516835016835017
540,"GCSH","2653",0.492592592592593
5322,"PKD1L2","114780",0.577790304396843
1644,"BCO1","53630",0.505474452554745
1794,"GAN","8139",0.478818283166109
2322,"CMIP","80790",0.585271317829457
3798,"PLCG2","5336",0.524749868351764
1182,"SDR42E1","93517",0.499153976311337
1164,"HSD17B2","3294",0.505154639175258
483,"MPHOSPH6","10200",0.395445134575569
2283,"CDH13","1012",0.509855453350854
231,"HSBP1","3281",0.489177489177489
1482,"MLYCD","23417",0.62280701754386
1434,"OSGIN1","29948",0.649232914923291
1161,"NECAB2","54550",0.615848406546081
1308,"SLC38A8","146167",0.609327217125382
3159,"MBTPS1","8720",0.51883507439063
993,"HSDL1","83693",0.477341389728097
2319,"DNAAF1","123872",0.53773178094006
2613,"TAF1C","9013",0.652123995407577
1998,"ADAD2","161931",0.668668668668669
1560,"KCNG4","93107",0.630769230769231
681,"LOC124903734","124903734",0.590308370044053
663,"WFDC1","58189",0.650075414781297
2928,"ATP2C2","9914",0.551571038251366
1371,"MEAK7","57707",0.562363238512035
429,"COTL1","23406",0.582750582750583
1851,"KLHL36","79786",0.631550513236089
2409,"USP10","9100",0.494811124948111
1494,"CRISPLD2","83716",0.56091030789826
1038,"ZDHHC7","55625",0.52504816955684
1236,"KIAA0513","9764",0.579288025889968
915,"CIBAR2","339145",0.554098360655738
5778,"GSE1","23199",0.665109034267913
558,"GINS2","51659",0.516129032258065
231,"C16orf74","404550",0.601731601731602
633,"EMC8","10328",0.579778830963665
528,"COX4I1","1327",0.537878787878788
1311,"IRF8","3394",0.582761250953471
1140,"FOXF1","2294",0.683333333333333
1152,"MTHFSD","64779",0.578125
1506,"FOXC2","2303",0.706507304116866
1038,"FOXL1","2300",0.701348747591522
720,"C16orf95","100506581",0.630555555555556
1620,"FBXO31","79791",0.648148148148148
378,"MAP1LC3B","81631",0.470899470899471
3300,"ZCCHC14","23174",0.600909090909091
2247,"JPH3","57338",0.672897196261682
1563,"KLHDC4","54758",0.587332053742802
1524,"SLC7A5","8140",0.625984251968504
918,"CA5A","763",0.56318082788671
1611,"BANP","54971",0.605214152700186
714,"LOC124903754","124903754",0.644257703081233
960,"LOC124900374","124900374",0.628125
11862,"ZNF469","84627",0.673495194739504
3159,"ZFPM1","161882",0.734093067426401
2934,"ZC3H18","124245",0.59986366734833
594,"IL17C","27189",0.678451178451178
633,"CYBA","1535",0.617693522906793
1305,"MVD","4597",0.640613026819923
879,"SNAI3","333929",0.665529010238908
1053,"RNF166","115992",0.650522317188984
1761,"CTU2","348180",0.638841567291312
7566,"PIEZO1","9780",0.638910917261433
1641,"CDT1","81620",0.682510664229129
543,"APRT","353",0.646408839779006
1746,"GALNS","2588",0.604810996563574
441,"TRAPPC2L","51693",0.54421768707483
894,"PABPN1L","390748",0.647651006711409
1962,"CBFA2T3","863",0.668705402650357
1833,"ACSF3","197322",0.594653573376978
2445,"CDH15","1013",0.661349693251534
1341,"SLC22A31","146429",0.674869500372856
2433,"ZNF778","197320",0.478832716810522
1026,"LOC124903766","124903766",0.684210526315789
7992,"ANKRD11","29123",0.577327327327327
930,"LOC124903757","124903757",0.672043010752688
2430,"SPG7","6687",0.597942386831276
636,"RPL13","6137",0.619496855345912
2013,"CPNE7","27132",0.623447590660705
1236,"DPEP1","1800",0.621359223300971
1227,"CHMP1A","5119",0.686226568867156
453,"SPATA33","124045",0.562913907284768
1179,"CDK10","8558",0.601357082273113
1275,"SPATA2L","124044",0.693333333333333
1938,"VPS9D1","9605",0.650670794633643
1845,"ZNF276","92822",0.631978319783198
4368,"FANCA","2175",0.551510989010989
2145,"SPIRE2","84501",0.654545454545455
2166,"TCF25","22980",0.591874422899354
1317,"LOC124903759","124903759",0.566438876233865
954,"MC1R","4157",0.634171907756813
1353,"TUBB3","10381",0.627494456762749
1563,"DEF8","54849",0.591170825335892
537,"DBNDD1","79007",0.636871508379888
1437,"GAS8","2622",0.568545581071677
1479,"PRDM7","11105",0.498985801217039
504,"LOC102723655","102723655",0.595238095238095
672,"LOC105379545","105379545",0.6875
399,"LOC102723713","102723713",0.596491228070175
483,"LOC107987384","107987384",0.492753623188406
444,"LOC112268316","112268316",0.531531531531532
654,"LOC102724014","102724014",0.729357798165138
654,"LOC102724052","102724052",0.729357798165138
288,"SCGB1C2","653486",0.579861111111111
1239,"DOC2B","8447",0.620661824051655
948,"RPH3AL","9501",0.642405063291139
1272,"C17orf97","400566",0.636792452830189
2499,"VPS53","55275",0.507002801120448
774,"TLCD3A","79850",0.582687338501292
3189,"GEMIN4","50628",0.56475384132957
1095,"GLOD4","51031",0.493150684931507
1263,"MRM3","55178",0.555819477434679
1308,"NXN","64359",0.629969418960245
585,"TIMM22","29928",0.560683760683761
3414,"ABR","29",0.617750439367311
708,"BHLHA9","727857",0.786723163841808
534,"TRARG1","286753",0.610486891385768
768,"YWHAE","7531",0.450520833333333
915,"CRK","1398",0.570491803278689
3192,"MYO1C","4641",0.593045112781955
1347,"INPP5K","51763",0.543429844097996
813,"PITPNA","5306",0.485854858548586
1722,"SLC43A2","124935",0.602787456445993
2493,"SCARF1","8578",0.673485760128359
1206,"RILP","83547",0.689883913764511
7008,"PRPF8","10594",0.522117579908676
795,"TLCD2","727910",0.633962264150943
5826,"WDR81","124997",0.639718503261243
1524,"SERPINF2","5345",0.610892388451444
1257,"SERPINF1","5176",0.567223548130469
2415,"SMYD4","114826",0.516356107660455
1851,"RPA1","6117",0.484062668827661
1326,"RTN4RL1","146760",0.659879336349925
1317,"DPH1","1801",0.617312072892939
684,"OVCA2","124641",0.64327485380117
2202,"HIC1","3090",0.720708446866485
4260,"SMG6","23293",0.536384976525822
1023,"SRR","63826",0.452590420332356
2415,"TSR1","55720",0.478674948240166
3312,"SGSM2","9905",0.598429951690821
1773,"MNT","4335",0.654822335025381
1689,"METTL16","79066",0.474837181764358
1287,"PAFAH1B1","5048",0.43978243978244
4515,"CLUH","23277",0.63344407530454
768,"CCDC92B","101928991",0.744791666666667
2316,"RAP1GAP2","23108",0.585924006908463
939,"OR1D5","8386",0.529286474973376
939,"OR1D2","4991",0.504792332268371
942,"OR1G1","8390",0.489384288747346
930,"OR1A2","26189",0.452688172043011
930,"OR1A1","8383",0.474193548387097
972,"OR3A2","4995",0.536008230452675
948,"OR3A1","4994",0.542194092827004
945,"OR1R1P","9596",0.663492063492063
945,"OR1E1","8387",0.501587301587302
948,"OR3A3","8392",0.550632911392405
972,"OR1E2","8388",0.5
1092,"SPATA22","84690",0.384615384615385
942,"ASPA","443",0.408704883227176
2376,"TRPV3","162514",0.554713804713805
2520,"TRPV1","7442",0.575396825396825
1437,"SHPK","23729",0.608907446068198
1203,"CTNS","1497",0.530340814630091
375,"TAX1BP3","30851",0.573333333333333
333,"EMC6","83460",0.630630630630631
1269,"P2RX5","5026",0.563435776201734
3603,"ITGAE","3682",0.552872606161532
2397,"HASPIN","83903",0.553608677513559
1899,"NCBP3","55421",0.493417588204318
1599,"CAMKK1","84254",0.587242026266417
1296,"P2RX1","5023",0.578703703703704
3345,"ATP2A3","489",0.63288490284006
8901,"ZZEF1","23140",0.522974946635209
795,"CYB5D2","124936",0.610062893081761
3825,"ANKFY1","51479",0.552418300653595
513,"UBE2G1","7326",0.428849902534113
1539,"SPNS3","201305",0.628330084470435
1650,"SPNS2","124976",0.654545454545455
3999,"MYBBP1A","10514",0.610652663165791
1500,"GGT6","124975",0.654
1386,"SMTNL2","342527",0.67027417027417
1989,"ALOX15","246",0.580191050779286
3393,"PELP1","27043",0.611553197760094
1323,"ARRB2","409",0.589569160997732
354,"MED11","400569",0.576271186440678
765,"CXCL16","58191",0.563398692810458
2433,"ZMYND15","84225",0.626387176325524
594,"TM4SF5","9032",0.606060606060606
609,"VMO1","284013",0.642036124794745
984,"GLTPD2","388323",0.71239837398374
720,"PSMB6","5694",0.573611111111111
240,"C17orf114","119139905",0.625
2802,"PLD2","5338",0.57530335474661
4086,"MINK1","50488",0.605726872246696
1482,"CHRNE","1145",0.611336032388664
573,"C17orf107","100130311",0.659685863874346
1959,"GP1BA","2811",0.575803981623277
945,"SLC25A11","8402",0.59047619047619
1125,"RNF167","26001",0.555555555555556
546,"PFN1","5216",0.536630036630037
1332,"ENO3","2027",0.563063063063063
684,"SPAG7","9552",0.549707602339181
3726,"CAMTA2","23125",0.595813204508857
711,"INCA1","388324",0.582278481012658
3312,"KIF1C","10749",0.605676328502415
1347,"SLC52A1","55065",0.625092798812175
1509,"ZFP3","124961",0.420145791915176
1335,"ZNF232","7775",0.497378277153558
4221,"USP6","9098",0.497038616441602
2424,"ZNF594","84622",0.422854785478548
438,"SCIMP","388325",0.449771689497717
2655,"RABEP1","9135",0.433521657250471
2274,"NUP88","4927",0.456904133685136
696,"RPAIN","84268",0.514367816091954
849,"C1QBP","708",0.545347467608952
2124,"DHX33","56919",0.550376647834275
966,"DERL2","51009",0.495859213250518
618,"MIS12","79003",0.406148867313916
441,"LOC124900388","124900388",0.668934240362812
360,"LOC728392","728392",0.677777777777778
588,"LOC101928044","101928044",0.452380952380952
4422,"NLRP1","22861",0.557213930348259
1728,"WSCD1","23302",0.616898148148148
1155,"AIPL1","23746",0.611255411255411
747,"PIMREG","54478",0.621151271753681
